id,name,parent_id,deep,short_name,nerge_name,area_code,zip_code,pinyin,initials
110000,北京市,100000,1,北京,北京市,,,Beijing,bj
110101,东城区,110100,2,东城,"北京市,东城区",10.0,100010.0,Dongcheng,dc
110102,西城区,110100,2,西城,"北京市,西城区",10.0,100032.0,Xicheng,xc
110105,朝阳区,110100,2,朝阳,"北京市,朝阳区",10.0,100020.0,Chaoyang,cy
110106,丰台区,110100,2,丰台,"北京市,丰台区",10.0,100071.0,Fengtai,ft
110107,石景山区,110100,2,石景山,"北京市,石景山区",10.0,100043.0,Shijingshan,sjs
110108,海淀区,110100,2,海淀,"北京市,海淀区",10.0,100089.0,Haidian,hd
110109,门头沟区,110100,2,门头沟,"北京市,门头沟区",10.0,102300.0,Mentougou,mtg
110111,房山区,110100,2,房山,"北京市,房山区",10.0,102488.0,Fangshan,fs
110112,通州区,110100,2,通州,"北京市,通州区",10.0,101149.0,Tongzhou,tz
110113,顺义区,110100,2,顺义,"北京市,顺义区",10.0,101300.0,Shunyi,sy
110114,昌平区,110100,2,昌平,"北京市,昌平区",10.0,102200.0,Changping,cp
110115,大兴区,110100,2,大兴,"北京市,大兴区",10.0,102600.0,Daxing,dx
110116,怀柔区,110100,2,怀柔,"北京市,怀柔区",10.0,101400.0,Huairou,hr
110117,平谷区,110100,2,平谷,"北京市,平谷区",10.0,101200.0,Pinggu,pg
110118,密云区,110100,2,密云,"北京市,密云区",10.0,101500.0,Miyun,my
110119,延庆区,110100,2,延庆,"北京市,延庆区",10.0,102100.0,Yanqing,yq
120000,天津市,100000,1,天津,天津市,,,Tianjin,tj
120101,和平区,120100,2,和平,"天津市,和平区",22.0,300041.0,Heping,hp
120102,河东区,120100,2,河东,"天津市,河东区",22.0,300171.0,Hedong,hd
120103,河西区,120100,2,河西,"天津市,河西区",22.0,300202.0,Hexi,hx
120104,南开区,120100,2,南开,"天津市,南开区",22.0,300110.0,Nankai,nk
120105,河北区,120100,2,河北,"天津市,河北区",22.0,300143.0,Hebei,hb
120106,红桥区,120100,2,红桥,"天津市,红桥区",22.0,300131.0,Hongqiao,hq
120110,东丽区,120100,2,东丽,"天津市,东丽区",22.0,300300.0,Dongli,dl
120111,西青区,120100,2,西青,"天津市,西青区",22.0,300380.0,Xiqing,xq
120112,津南区,120100,2,津南,"天津市,津南区",22.0,300350.0,Jinnan,jn
120113,北辰区,120100,2,北辰,"天津市,北辰区",22.0,300400.0,Beichen,bc
120114,武清区,120100,2,武清,"天津市,武清区",22.0,301700.0,Wuqing,wq
120115,宝坻区,120100,2,宝坻,"天津市,宝坻区",22.0,301800.0,Baodi,bd
120116,滨海新区,120100,2,滨海新区,"天津市,滨海新区",22.0,300451.0,Binhaixinqu,bhxq
120117,宁河区,120100,2,宁河,"天津市,宁河区",22.0,301500.0,Ninghe,nh
120118,静海区,120100,2,静海,"天津市,静海区",22.0,301600.0,Jinghai,jh
120225,蓟县,120100,2,蓟县,"天津市,蓟县",22.0,301900.0,Jixian,jx
130000,河北省,100000,1,河北,河北省,,,Hebei,hb
130100,石家庄市,130000,2,石家庄,"河北省,石家庄市",311.0,50011.0,Shijiazhuang,sjz
130102,长安区,130100,3,长安,"河北省,石家庄市,长安区",311.0,50011.0,Changan,ca
130104,桥西区,130100,3,桥西,"河北省,石家庄市,桥西区",311.0,50091.0,Qiaoxi,qx
130105,新华区,130100,3,新华,"河北省,石家庄市,新华区",311.0,50051.0,Xinhua,xh
130107,井陉矿区,130100,3,井陉矿区,"河北省,石家庄市,井陉矿区",311.0,50100.0,Jingxingkuangqu,jxkq
130108,裕华区,130100,3,裕华,"河北省,石家庄市,裕华区",311.0,50031.0,Yuhua,yh
130109,藁城区,130100,3,藁城,"河北省,石家庄市,藁城区",311.0,52160.0,Gaocheng,gc
130110,鹿泉区,130100,3,鹿泉,"河北省,石家庄市,鹿泉区",311.0,50200.0,Luquan,lq
130111,栾城区,130100,3,栾城,"河北省,石家庄市,栾城区",311.0,51430.0,Luancheng,lc
130121,井陉县,130100,3,井陉,"河北省,石家庄市,井陉县",311.0,50300.0,Jingxing,jx
130123,正定县,130100,3,正定,"河北省,石家庄市,正定县",311.0,50800.0,Zhengding,zd
130125,行唐县,130100,3,行唐,"河北省,石家庄市,行唐县",311.0,50600.0,Hangtang,ht
130126,灵寿县,130100,3,灵寿,"河北省,石家庄市,灵寿县",311.0,50500.0,Lingshou,ls
130127,高邑县,130100,3,高邑,"河北省,石家庄市,高邑县",311.0,51330.0,Gaoyi,gy
130128,深泽县,130100,3,深泽,"河北省,石家庄市,深泽县",311.0,52560.0,Shenze,sz
130129,赞皇县,130100,3,赞皇,"河北省,石家庄市,赞皇县",311.0,51230.0,Zanhuang,zh
130130,无极县,130100,3,无极,"河北省,石家庄市,无极县",311.0,52460.0,Wuji,wj
130131,平山县,130100,3,平山,"河北省,石家庄市,平山县",311.0,50400.0,Pingshan,ps
130132,元氏县,130100,3,元氏,"河北省,石家庄市,元氏县",311.0,51130.0,Yuanshi,ys
130133,赵县,130100,3,赵县,"河北省,石家庄市,赵县",311.0,51530.0,Zhaoxian,zx
130181,辛集市,130100,3,辛集,"河北省,石家庄市,辛集市",311.0,52360.0,Xinji,xj
130183,晋州市,130100,3,晋州,"河北省,石家庄市,晋州市",311.0,52260.0,Jinzhou,jz
130184,新乐市,130100,3,新乐,"河北省,石家庄市,新乐市",311.0,50700.0,Xinle,xl
130200,唐山市,130000,2,唐山,"河北省,唐山市",315.0,63000.0,Tangshan,ts
130202,路南区,130200,3,路南,"河北省,唐山市,路南区",315.0,63000.0,Lunan,ln
130203,路北区,130200,3,路北,"河北省,唐山市,路北区",315.0,63000.0,Lubei,lb
130204,古冶区,130200,3,古冶,"河北省,唐山市,古冶区",315.0,63100.0,Guye,gy
130205,开平区,130200,3,开平,"河北省,唐山市,开平区",315.0,63021.0,Kaiping,kp
130207,丰南区,130200,3,丰南,"河北省,唐山市,丰南区",315.0,63300.0,Fengnan,fn
130208,丰润区,130200,3,丰润,"河北省,唐山市,丰润区",315.0,64000.0,Fengrun,fr
130209,曹妃甸区,130200,3,曹妃甸,"河北省,唐山市,曹妃甸区",315.0,63200.0,Caofeidian,cfd
130223,滦县,130200,3,滦县,"河北省,唐山市,滦县",315.0,63700.0,Luanxian,lx
130224,滦南县,130200,3,滦南,"河北省,唐山市,滦南县",315.0,63500.0,Luannan,ln
130225,乐亭县,130200,3,乐亭,"河北省,唐山市,乐亭县",315.0,63600.0,Leting,lt
130227,迁西县,130200,3,迁西,"河北省,唐山市,迁西县",315.0,64300.0,Qianxi,qx
130229,玉田县,130200,3,玉田,"河北省,唐山市,玉田县",315.0,64100.0,Yutian,yt
130281,遵化市,130200,3,遵化,"河北省,唐山市,遵化市",315.0,64200.0,Zunhua,zh
130283,迁安市,130200,3,迁安,"河北省,唐山市,迁安市",315.0,64400.0,Qianan,qa
130300,秦皇岛市,130000,2,秦皇岛,"河北省,秦皇岛市",335.0,66000.0,Qinhuangdao,qhd
130302,海港区,130300,3,海港,"河北省,秦皇岛市,海港区",335.0,66000.0,Haigang,hg
130303,山海关区,130300,3,山海关,"河北省,秦皇岛市,山海关区",335.0,66200.0,Shanhaiguan,shg
130304,北戴河区,130300,3,北戴河,"河北省,秦皇岛市,北戴河区",335.0,66100.0,Beidaihe,bdh
130306,抚宁区,130300,3,抚宁,"河北省,秦皇岛市,抚宁区",335.0,66300.0,Funing,fn
130321,青龙满族自治县,130300,3,青龙,"河北省,秦皇岛市,青龙满族自治县",335.0,66500.0,Qinglong,ql
130322,昌黎县,130300,3,昌黎,"河北省,秦皇岛市,昌黎县",335.0,66600.0,Changli,cl
130324,卢龙县,130300,3,卢龙,"河北省,秦皇岛市,卢龙县",335.0,66400.0,Lulong,ll
130400,邯郸市,130000,2,邯郸,"河北省,邯郸市",310.0,56002.0,Handan,hd
130402,邯山区,130400,3,邯山,"河北省,邯郸市,邯山区",310.0,56001.0,Hanshan,hs
130403,丛台区,130400,3,丛台,"河北省,邯郸市,丛台区",310.0,56002.0,Congtai,ct
130404,复兴区,130400,3,复兴,"河北省,邯郸市,复兴区",310.0,56003.0,Fuxing,fx
130406,峰峰矿区,130400,3,峰峰矿区,"河北省,邯郸市,峰峰矿区",310.0,56200.0,Fengfengkuangqu,ffkq
130421,邯郸县,130400,3,邯郸,"河北省,邯郸市,邯郸县",310.0,56101.0,Handan,hd
130423,临漳县,130400,3,临漳,"河北省,邯郸市,临漳县",310.0,56600.0,Linzhang,lz
130424,成安县,130400,3,成安,"河北省,邯郸市,成安县",310.0,56700.0,Chengan,ca
130425,大名县,130400,3,大名,"河北省,邯郸市,大名县",310.0,56900.0,Daming,dm
130426,涉县,130400,3,涉县,"河北省,邯郸市,涉县",310.0,56400.0,Shexian,sx
130427,磁县,130400,3,磁县,"河北省,邯郸市,磁县",310.0,56500.0,Cixian,cx
130428,肥乡县,130400,3,肥乡,"河北省,邯郸市,肥乡县",310.0,57550.0,Feixiang,fx
130429,永年县,130400,3,永年,"河北省,邯郸市,永年县",310.0,57150.0,Yongnian,yn
130430,邱县,130400,3,邱县,"河北省,邯郸市,邱县",310.0,57450.0,Qiuxian,qx
130431,鸡泽县,130400,3,鸡泽,"河北省,邯郸市,鸡泽县",310.0,57350.0,Jize,jz
130432,广平县,130400,3,广平,"河北省,邯郸市,广平县",310.0,57650.0,Guangping,gp
130433,馆陶县,130400,3,馆陶,"河北省,邯郸市,馆陶县",310.0,57750.0,Guantao,gt
130434,魏县,130400,3,魏县,"河北省,邯郸市,魏县",310.0,56800.0,Weixian,wx
130435,曲周县,130400,3,曲周,"河北省,邯郸市,曲周县",310.0,57250.0,Quzhou,qz
130481,武安市,130400,3,武安,"河北省,邯郸市,武安市",310.0,56300.0,Wuan,wa
130500,邢台市,130000,2,邢台,"河北省,邢台市",319.0,54001.0,Xingtai,xt
130502,桥东区,130500,3,桥东,"河北省,邢台市,桥东区",319.0,54001.0,Qiaodong,qd
130503,桥西区,130500,3,桥西,"河北省,邢台市,桥西区",319.0,54000.0,Qiaoxi,qx
130521,邢台县,130500,3,邢台,"河北省,邢台市,邢台县",319.0,54001.0,Xingtai,xt
130522,临城县,130500,3,临城,"河北省,邢台市,临城县",319.0,54300.0,Lincheng,lc
130523,内丘县,130500,3,内丘,"河北省,邢台市,内丘县",319.0,54200.0,Neiqiu,nq
130524,柏乡县,130500,3,柏乡,"河北省,邢台市,柏乡县",319.0,55450.0,Baixiang,bx
130525,隆尧县,130500,3,隆尧,"河北省,邢台市,隆尧县",319.0,55350.0,Longyao,ly
130526,任县,130500,3,任县,"河北省,邢台市,任县",319.0,55150.0,Renxian,rx
130527,南和县,130500,3,南和,"河北省,邢台市,南和县",319.0,54400.0,Nanhe,nh
130528,宁晋县,130500,3,宁晋,"河北省,邢台市,宁晋县",319.0,55550.0,Ningjin,nj
130529,巨鹿县,130500,3,巨鹿,"河北省,邢台市,巨鹿县",319.0,55250.0,Julu,jl
130530,新河县,130500,3,新河,"河北省,邢台市,新河县",319.0,55650.0,Xinhe,xh
130531,广宗县,130500,3,广宗,"河北省,邢台市,广宗县",319.0,54600.0,Guangzong,gz
130532,平乡县,130500,3,平乡,"河北省,邢台市,平乡县",319.0,54500.0,Pingxiang,px
130533,威县,130500,3,威县,"河北省,邢台市,威县",319.0,54700.0,Weixian,wx
130534,清河县,130500,3,清河,"河北省,邢台市,清河县",319.0,54800.0,Qinghe,qh
130535,临西县,130500,3,临西,"河北省,邢台市,临西县",319.0,54900.0,Linxi,lx
130581,南宫市,130500,3,南宫,"河北省,邢台市,南宫市",319.0,55750.0,Nangong,ng
130582,沙河市,130500,3,沙河,"河北省,邢台市,沙河市",319.0,54100.0,Shahe,sh
130600,保定市,130000,2,保定,"河北省,保定市",312.0,71052.0,Baoding,bd
130602,竞秀区,130600,3,新市,"河北省,保定市,新市区",312.0,71051.0,Xinshi,xs
130604,南市区,130600,3,南市,"河北省,保定市,南市区",312.0,71001.0,Nanshi,ns
130606,莲池区,130600,3,莲池,"河北省,保定市,莲池区",312.0,71001.0,Lianchi,lc
130607,满城区,130600,3,满城,"河北省,保定市,南市区",312.0,72150.0,Mancheng,mc
130608,清苑区,130600,3,清苑,"河北省,保定市,满城区",312.0,71100.0,Qingyuan,qy
130609,徐水区,130600,3,徐水,"河北省,保定市,徐水区",312.0,72550.0,Xushui,xs
130623,涞水县,130600,3,涞水,"河北省,保定市,涞水县",312.0,74100.0,Laishui,ls
130624,阜平县,130600,3,阜平,"河北省,保定市,阜平县",312.0,73200.0,Fuping,fp
130626,定兴县,130600,3,定兴,"河北省,保定市,定兴县",312.0,72650.0,Dingxing,dx
130627,唐县,130600,3,唐县,"河北省,保定市,唐县",312.0,72350.0,Tangxian,tx
130628,高阳县,130600,3,高阳,"河北省,保定市,高阳县",312.0,71500.0,Gaoyang,gy
130629,容城县,130600,3,容城,"河北省,保定市,容城县",312.0,71700.0,Rongcheng,rc
130630,涞源县,130600,3,涞源,"河北省,保定市,涞源县",312.0,74300.0,Laiyuan,ly
130631,望都县,130600,3,望都,"河北省,保定市,望都县",312.0,72450.0,Wangdou,wd
130632,安新县,130600,3,安新,"河北省,保定市,安新县",312.0,71600.0,Anxin,ax
130633,易县,130600,3,易县,"河北省,保定市,易县",312.0,74200.0,Yixian,yx
130634,曲阳县,130600,3,曲阳,"河北省,保定市,曲阳县",312.0,73100.0,Quyang,qy
130635,蠡县,130600,3,蠡县,"河北省,保定市,蠡县",312.0,71400.0,Lixian,lx
130636,顺平县,130600,3,顺平,"河北省,保定市,顺平县",312.0,72250.0,Shunping,sp
130637,博野县,130600,3,博野,"河北省,保定市,博野县",312.0,71300.0,Boye,by
130638,雄县,130600,3,雄县,"河北省,保定市,雄县",312.0,71800.0,Xiongxian,xx
130681,涿州市,130600,3,涿州,"河北省,保定市,涿州市",312.0,72750.0,Zhuozhou,zz
130682,定州市,130600,3,定州,"河北省,保定市,定州市",312.0,73000.0,Dingzhou,dz
130683,安国市,130600,3,安国,"河北省,保定市,安国市",312.0,71200.0,Anguo,ag
130684,高碑店市,130600,3,高碑店,"河北省,保定市,高碑店市",312.0,74000.0,Gaobeidian,gbd
130700,张家口市,130000,2,张家口,"河北省,张家口市",313.0,75000.0,Zhangjiakou,zjk
130702,桥东区,130700,3,桥东,"河北省,张家口市,桥东区",313.0,75000.0,Qiaodong,qd
130703,桥西区,130700,3,桥西,"河北省,张家口市,桥西区",313.0,75061.0,Qiaoxi,qx
130705,宣化区,130700,3,宣化,"河北省,张家口市,宣化区",313.0,75100.0,Xuanhua,xh
130706,下花园区,130700,3,下花园,"河北省,张家口市,下花园区",313.0,75300.0,Xiahuayuan,xhy
130708,万全区,130700,3,万全,"河北省,张家口市,万全区",313.0,66250.0,Wanquan,wq
130709,崇礼区,130700,3,崇礼,"河北省,张家口市,崇礼区",313.0,76350.0,Chongli,cl
130721,宣化县,130700,3,宣化,"河北省,张家口市,宣化县",313.0,75100.0,Xuanhua,xh
130722,张北县,130700,3,张北,"河北省,张家口市,张北县",313.0,76450.0,Zhangbei,zb
130723,康保县,130700,3,康保,"河北省,张家口市,康保县",313.0,76650.0,Kangbao,kb
130724,沽源县,130700,3,沽源,"河北省,张家口市,沽源县",313.0,76550.0,Guyuan,gy
130725,尚义县,130700,3,尚义,"河北省,张家口市,尚义县",313.0,76750.0,Shangyi,sy
130726,蔚县,130700,3,蔚县,"河北省,张家口市,蔚县",313.0,75700.0,Weixian,wx
130727,阳原县,130700,3,阳原,"河北省,张家口市,阳原县",313.0,75800.0,Yangyuan,yy
130728,怀安县,130700,3,怀安,"河北省,张家口市,怀安县",313.0,76150.0,Huaian,ha
130730,怀来县,130700,3,怀来,"河北省,张家口市,怀来县",313.0,75400.0,Huailai,hl
130731,涿鹿县,130700,3,涿鹿,"河北省,张家口市,涿鹿县",313.0,75600.0,Zhuolu,zl
130732,赤城县,130700,3,赤城,"河北省,张家口市,赤城县",313.0,75500.0,Chicheng,cc
130800,承德市,130000,2,承德,"河北省,承德市",314.0,67000.0,Chengde,cd
130802,双桥区,130800,3,双桥,"河北省,承德市,双桥区",314.0,67000.0,Shuangqiao,sq
130803,双滦区,130800,3,双滦,"河北省,承德市,双滦区",314.0,67001.0,Shuangluan,sl
130804,鹰手营子矿区,130800,3,鹰手营子矿区,"河北省,承德市,鹰手营子矿区",314.0,67200.0,Yingshouyingzikuangqu,ysyzkq
130821,承德县,130800,3,承德,"河北省,承德市,承德县",314.0,67400.0,Chengde,cd
130822,兴隆县,130800,3,兴隆,"河北省,承德市,兴隆县",314.0,67300.0,Xinglong,xl
130823,平泉县,130800,3,平泉,"河北省,承德市,平泉县",314.0,67500.0,Pingquan,pq
130824,滦平县,130800,3,滦平,"河北省,承德市,滦平县",314.0,68250.0,Luanping,lp
130825,隆化县,130800,3,隆化,"河北省,承德市,隆化县",314.0,68150.0,Longhua,lh
130826,丰宁满族自治县,130800,3,丰宁,"河北省,承德市,丰宁满族自治县",314.0,68350.0,Fengning,fn
130827,宽城满族自治县,130800,3,宽城,"河北省,承德市,宽城满族自治县",314.0,67600.0,Kuancheng,kc
130828,围场满族蒙古族自治县,130800,3,围场,"河北省,承德市,围场满族蒙古族自治县",314.0,68450.0,Weichang,wc
130900,沧州市,130000,2,沧州,"河北省,沧州市",317.0,61001.0,Cangzhou,cz
130902,新华区,130900,3,新华,"河北省,沧州市,新华区",317.0,61000.0,Xinhua,xh
130903,运河区,130900,3,运河,"河北省,沧州市,运河区",317.0,61001.0,Yunhe,yh
130921,沧县,130900,3,沧县,"河北省,沧州市,沧县",317.0,61000.0,Cangxian,cx
130922,青县,130900,3,青县,"河北省,沧州市,青县",317.0,62650.0,Qingxian,qx
130923,东光县,130900,3,东光,"河北省,沧州市,东光县",317.0,61600.0,Dongguang,dg
130924,海兴县,130900,3,海兴,"河北省,沧州市,海兴县",317.0,61200.0,Haixing,hx
130925,盐山县,130900,3,盐山,"河北省,沧州市,盐山县",317.0,61300.0,Yanshan,ys
130926,肃宁县,130900,3,肃宁,"河北省,沧州市,肃宁县",317.0,62350.0,Suning,sn
130927,南皮县,130900,3,南皮,"河北省,沧州市,南皮县",317.0,61500.0,Nanpi,np
130928,吴桥县,130900,3,吴桥,"河北省,沧州市,吴桥县",317.0,61800.0,Wuqiao,wq
130929,献县,130900,3,献县,"河北省,沧州市,献县",317.0,62250.0,Xianxian,xx
130930,孟村回族自治县,130900,3,孟村,"河北省,沧州市,孟村回族自治县",317.0,61400.0,Mengcun,mc
130981,泊头市,130900,3,泊头,"河北省,沧州市,泊头市",317.0,62150.0,Botou,bt
130982,任丘市,130900,3,任丘,"河北省,沧州市,任丘市",317.0,62550.0,Renqiu,rq
130983,黄骅市,130900,3,黄骅,"河北省,沧州市,黄骅市",317.0,61100.0,Huanghua,hh
130984,河间市,130900,3,河间,"河北省,沧州市,河间市",317.0,62450.0,Hejian,hj
131000,廊坊市,130000,2,廊坊,"河北省,廊坊市",316.0,65000.0,Langfang,lf
131002,安次区,131000,3,安次,"河北省,廊坊市,安次区",316.0,65000.0,Anci,ac
131003,广阳区,131000,3,广阳,"河北省,廊坊市,广阳区",316.0,65000.0,Guangyang,gy
131022,固安县,131000,3,固安,"河北省,廊坊市,固安县",316.0,65500.0,Guan,ga
131023,永清县,131000,3,永清,"河北省,廊坊市,永清县",316.0,65600.0,Yongqing,yq
131024,香河县,131000,3,香河,"河北省,廊坊市,香河县",316.0,65400.0,Xianghe,xh
131025,大城县,131000,3,大城,"河北省,廊坊市,大城县",316.0,65900.0,Dacheng,dc
131026,文安县,131000,3,文安,"河北省,廊坊市,文安县",316.0,65800.0,Wenan,wa
131028,大厂回族自治县,131000,3,大厂,"河北省,廊坊市,大厂回族自治县",316.0,65300.0,Dachang,dc
131081,霸州市,131000,3,霸州,"河北省,廊坊市,霸州市",316.0,65700.0,Bazhou,bz
131082,三河市,131000,3,三河,"河北省,廊坊市,三河市",316.0,65200.0,Sanhe,sh
131100,衡水市,130000,2,衡水,"河北省,衡水市",318.0,53000.0,Hengshui,hs
131102,桃城区,131100,3,桃城,"河北省,衡水市,桃城区",318.0,53000.0,Taocheng,tc
131103,冀州区,131100,3,冀州,"河北省,衡水市,冀州区",318.0,53200.0,Jizhou,jz
131121,枣强县,131100,3,枣强,"河北省,衡水市,枣强县",318.0,53100.0,Zaoqiang,zq
131122,武邑县,131100,3,武邑,"河北省,衡水市,武邑县",318.0,53400.0,Wuyi,wy
131123,武强县,131100,3,武强,"河北省,衡水市,武强县",318.0,53300.0,Wuqiang,wq
131124,饶阳县,131100,3,饶阳,"河北省,衡水市,饶阳县",318.0,53900.0,Raoyang,ry
131125,安平县,131100,3,安平,"河北省,衡水市,安平县",318.0,53600.0,Anping,ap
131126,故城县,131100,3,故城,"河北省,衡水市,故城县",318.0,53800.0,Gucheng,gc
131127,景县,131100,3,景县,"河北省,衡水市,景县",318.0,53500.0,Jingxian,jx
131128,阜城县,131100,3,阜城,"河北省,衡水市,阜城县",318.0,53700.0,Fucheng,fc
131182,深州市,131100,3,深州,"河北省,衡水市,深州市",318.0,53800.0,Shenzhou,sz
140000,山西省,100000,1,山西,山西省,,,Shanxi,sx
140100,太原市,140000,2,太原,"山西省,太原市",351.0,30082.0,Taiyuan,ty
140105,小店区,140100,3,小店,"山西省,太原市,小店区",351.0,30032.0,Xiaodian,xd
140106,迎泽区,140100,3,迎泽,"山西省,太原市,迎泽区",351.0,30002.0,Yingze,yz
140107,杏花岭区,140100,3,杏花岭,"山西省,太原市,杏花岭区",351.0,30009.0,Xinghualing,xhl
140108,尖草坪区,140100,3,尖草坪,"山西省,太原市,尖草坪区",351.0,30023.0,Jiancaoping,jcp
140109,万柏林区,140100,3,万柏林,"山西省,太原市,万柏林区",351.0,30024.0,Wanbailin,wbl
140110,晋源区,140100,3,晋源,"山西省,太原市,晋源区",351.0,30025.0,Jinyuan,jy
140121,清徐县,140100,3,清徐,"山西省,太原市,清徐县",351.0,30400.0,Qingxu,qx
140122,阳曲县,140100,3,阳曲,"山西省,太原市,阳曲县",351.0,30100.0,Yangqu,yq
140123,娄烦县,140100,3,娄烦,"山西省,太原市,娄烦县",351.0,30300.0,Loufan,lf
140181,古交市,140100,3,古交,"山西省,太原市,古交市",351.0,30200.0,Gujiao,gj
140200,大同市,140000,2,大同,"山西省,大同市",352.0,37008.0,Datong,dt
140202,城区,140200,3,城区,"山西省,大同市,城区",352.0,37008.0,Chengqu,cq
140203,矿区,140200,3,矿区,"山西省,大同市,矿区",352.0,37003.0,Kuangqu,kq
140211,南郊区,140200,3,南郊,"山西省,大同市,南郊区",352.0,37001.0,Nanjiao,nj
140212,新荣区,140200,3,新荣,"山西省,大同市,新荣区",352.0,37002.0,Xinrong,xr
140221,阳高县,140200,3,阳高,"山西省,大同市,阳高县",352.0,38100.0,Yanggao,yg
140222,天镇县,140200,3,天镇,"山西省,大同市,天镇县",352.0,38200.0,Tianzhen,tz
140223,广灵县,140200,3,广灵,"山西省,大同市,广灵县",352.0,37500.0,Guangling,gl
140224,灵丘县,140200,3,灵丘,"山西省,大同市,灵丘县",352.0,34400.0,Lingqiu,lq
140225,浑源县,140200,3,浑源,"山西省,大同市,浑源县",352.0,37400.0,Hunyuan,hy
140226,左云县,140200,3,左云,"山西省,大同市,左云县",352.0,37100.0,Zuoyun,zy
140227,大同县,140200,3,大同,"山西省,大同市,大同县",352.0,37300.0,Datong,dt
140300,阳泉市,140000,2,阳泉,"山西省,阳泉市",353.0,45000.0,Yangquan,yq
140302,城区,140300,3,城区,"山西省,阳泉市,城区",353.0,45000.0,Chengqu,cq
140303,矿区,140300,3,矿区,"山西省,阳泉市,矿区",353.0,45000.0,Kuangqu,kq
140311,郊区,140300,3,郊区,"山西省,阳泉市,郊区",353.0,45011.0,Jiaoqu,jq
140321,平定县,140300,3,平定,"山西省,阳泉市,平定县",353.0,45200.0,Pingding,pd
140322,盂县,140300,3,盂县,"山西省,阳泉市,盂县",353.0,45100.0,Yuxian,yx
140400,长治市,140000,2,长治,"山西省,长治市",355.0,46000.0,Changzhi,cz
140402,城区,140400,3,城区,"山西省,长治市,城区",355.0,46011.0,Chengqu,cq
140411,郊区,140400,3,郊区,"山西省,长治市,郊区",355.0,46011.0,Jiaoqu,jq
140421,长治县,140400,3,长治,"山西省,长治市,长治县",355.0,47100.0,Changzhi,cz
140423,襄垣县,140400,3,襄垣,"山西省,长治市,襄垣县",355.0,46200.0,Xiangyuan,xy
140424,屯留县,140400,3,屯留,"山西省,长治市,屯留县",355.0,46100.0,Tunliu,tl
140425,平顺县,140400,3,平顺,"山西省,长治市,平顺县",355.0,47400.0,Pingshun,ps
140426,黎城县,140400,3,黎城,"山西省,长治市,黎城县",355.0,47600.0,Licheng,lc
140427,壶关县,140400,3,壶关,"山西省,长治市,壶关县",355.0,47300.0,Huguan,hg
140428,长子县,140400,3,长子,"山西省,长治市,长子县",355.0,46600.0,Changzi,cz
140429,武乡县,140400,3,武乡,"山西省,长治市,武乡县",355.0,46300.0,Wuxiang,wx
140430,沁县,140400,3,沁县,"山西省,长治市,沁县",355.0,46400.0,Qinxian,qx
140431,沁源县,140400,3,沁源,"山西省,长治市,沁源县",355.0,46500.0,Qinyuan,qy
140481,潞城市,140400,3,潞城,"山西省,长治市,潞城市",355.0,47500.0,Lucheng,lc
140500,晋城市,140000,2,晋城,"山西省,晋城市",356.0,48000.0,Jincheng,jc
140502,城区,140500,3,城区,"山西省,晋城市,城区",356.0,48000.0,Chengqu,cq
140521,沁水县,140500,3,沁水,"山西省,晋城市,沁水县",356.0,48200.0,Qinshui,qs
140522,阳城县,140500,3,阳城,"山西省,晋城市,阳城县",356.0,48100.0,Yangcheng,yc
140524,陵川县,140500,3,陵川,"山西省,晋城市,陵川县",356.0,48300.0,Lingchuan,lc
140525,泽州县,140500,3,泽州,"山西省,晋城市,泽州县",356.0,48012.0,Zezhou,zz
140581,高平市,140500,3,高平,"山西省,晋城市,高平市",356.0,48400.0,Gaoping,gp
140600,朔州市,140000,2,朔州,"山西省,朔州市",349.0,38500.0,Shuozhou,sz
140602,朔城区,140600,3,朔城,"山西省,朔州市,朔城区",349.0,36000.0,Shuocheng,sc
140603,平鲁区,140600,3,平鲁,"山西省,朔州市,平鲁区",349.0,38600.0,Pinglu,pl
140621,山阴县,140600,3,山阴,"山西省,朔州市,山阴县",349.0,36900.0,Shanyin,sy
140622,应县,140600,3,应县,"山西省,朔州市,应县",349.0,37600.0,Yingxian,yx
140623,右玉县,140600,3,右玉,"山西省,朔州市,右玉县",349.0,37200.0,Youyu,yy
140624,怀仁县,140600,3,怀仁,"山西省,朔州市,怀仁县",349.0,38300.0,Huairen,hr
140700,晋中市,140000,2,晋中,"山西省,晋中市",354.0,30600.0,Jinzhong,jz
140702,榆次区,140700,3,榆次,"山西省,晋中市,榆次区",354.0,30600.0,Yuci,yc
140721,榆社县,140700,3,榆社,"山西省,晋中市,榆社县",354.0,31800.0,Yushe,ys
140722,左权县,140700,3,左权,"山西省,晋中市,左权县",354.0,32600.0,Zuoquan,zq
140723,和顺县,140700,3,和顺,"山西省,晋中市,和顺县",354.0,32700.0,Heshun,hs
140724,昔阳县,140700,3,昔阳,"山西省,晋中市,昔阳县",354.0,45300.0,Xiyang,xy
140725,寿阳县,140700,3,寿阳,"山西省,晋中市,寿阳县",354.0,45400.0,Shouyang,sy
140726,太谷县,140700,3,太谷,"山西省,晋中市,太谷县",354.0,30800.0,Taigu,tg
140727,祁县,140700,3,祁县,"山西省,晋中市,祁县",354.0,30900.0,Qixian,qx
140728,平遥县,140700,3,平遥,"山西省,晋中市,平遥县",354.0,31100.0,Pingyao,py
140729,灵石县,140700,3,灵石,"山西省,晋中市,灵石县",354.0,31300.0,Lingshi,ls
